"","site_name","Species_1","Species_2","time_interval"
"28532","site 10","dog","fox",5.70472222222222
"28533","site 10","dog","fox",10.7786111111111
"28534","site 10","dog","fox",1.88916666666667
"28535","site 10","dog","fox",6.96305555555556
"28536","site 10","dog","fox",1.81583333333333
"28537","site 10","dog","fox",6.88972222222222
"28538","site 10","dog","fox",0.265833333333333
"28539","site 10","dog","fox",5.33972222222222
"28540","site 10","dog","fox",1.69527777777778
"28541","site 10","dog","fox",1.70527777777778
"28542","site 10","dog","fox",1.715
"28543","site 10","dog","fox",1.72666666666667
"28544","site 10","dog","fox",1.73611111111111
"28545","site 10","dog","fox",7.67138888888889
"28546","site 10","dog","fox",1.68111111111111
"28547","site 10","dog","fox",1.69111111111111
"28548","site 10","dog","fox",1.70083333333333
"28549","site 10","dog","fox",1.7125
"28550","site 10","dog","fox",1.72194444444444
"28551","site 10","dog","fox",7.65722222222222
"28552","site 10","fox","dog",0.0530555555555556
"28553","site 10","fox","dog",0.112222222222222
"28554","site 10","fox","dog",0.0430555555555556
"28555","site 10","fox","dog",0.102222222222222
"28556","site 10","fox","dog",0.0333333333333333
"28557","site 10","fox","dog",0.0925
"28558","site 10","fox","dog",0.0216666666666667
"28559","site 10","fox","dog",0.0808333333333333
"28560","site 10","fox","dog",0.0122222222222222
"28561","site 10","fox","dog",0.0713888888888889
"28562","site 10","dog","fox",5.92305555555556
"28563","site 10","dog","fox",5.86388888888889
"28564","site 10","fox","dog",10.4422222222222
"28565","site 10","fox","dog",11.2172222222222
"28566","site 10","fox","dog",1.41777777777778
"28567","site 10","fox","dog",1.91055555555556
"28568","site 10","dog","fox",0.958333333333333
"28569","site 10","dog","fox",1.00277777777778
"28570","site 10","dog","fox",1.04416666666667
"28571","site 10","dog","fox",7.26611111111111
"28572","site 10","dog","fox",0.465555555555556
"28573","site 10","dog","fox",0.51
"28574","site 10","dog","fox",0.551388888888889
"28575","site 10","dog","fox",6.77333333333333
"28576","site 10","dog","fox",4.58166666666667
"28577","site 10","dog","fox",5.66972222222222
"28578","site 10","dog","fox",5.76305555555556
"28579","site 10","dog","fox",5.82527777777778
"28580","site 10","dog","fox",11.505
"28581","site 10","dog","fox",3.71388888888889
"28582","site 10","dog","fox",4.80194444444444
"28583","site 10","dog","fox",4.89527777777778
"28584","site 10","dog","fox",4.9575
"28585","site 10","dog","fox",10.6372222222222
"28586","site 10","dog","fox",3.38638888888889
"28587","site 10","dog","fox",4.47444444444444
"28588","site 10","dog","fox",4.56777777777778
"28589","site 10","dog","fox",4.63
"28590","site 10","dog","fox",10.3097222222222
"28591","site 10","dog","fox",0.775555555555556
"28592","site 10","dog","fox",1.86361111111111
"28593","site 10","dog","fox",1.95694444444444
"28594","site 10","dog","fox",2.01916666666667
"28595","site 10","dog","fox",7.69888888888889
"28596","site 10","dog","fox",0.5875
"28597","site 10","dog","fox",1.67555555555556
"28598","site 10","dog","fox",1.76888888888889
"28599","site 10","dog","fox",1.83111111111111
"28600","site 10","dog","fox",7.51083333333333
"28601","site 10","dog","fox",0.564166666666667
"28602","site 10","dog","fox",1.65222222222222
"28603","site 10","dog","fox",1.74555555555556
"28604","site 10","dog","fox",1.80777777777778
"28605","site 10","dog","fox",7.4875
"28606","site 10","dog","fox",3.60166666666667
"28607","site 10","dog","fox",3.63194444444444
"28608","site 10","dog","fox",3.64555555555556
"28609","site 10","dog","fox",7.68083333333333
"28610","site 10","dog","fox",11.1727777777778
"28611","site 10","dog","fox",0.882222222222222
"28612","site 10","dog","fox",0.9125
"28613","site 10","dog","fox",0.926111111111111
"28614","site 10","dog","fox",4.96138888888889
"28615","site 10","dog","fox",8.45333333333333
"28616","site 10","fox","dog",11.7266666666667
"28617","site 10","dog","fox",3.25666666666667
"28618","site 10","dog","fox",2.64527777777778
"28619","site 10","fox","dog",1.83138888888889
"28620","site 10","fox","dog",2.82555555555556
"28621","site 10","dog","fox",7.66166666666667
"28622","site 10","dog","fox",10.3030555555556
"28623","site 10","dog","fox",7.52361111111111
"28624","site 10","dog","fox",10.165
"28625","site 10","dog","fox",11.9552777777778
"28626","site 10","dog","fox",7.45944444444444
"28627","site 10","dog","fox",10.1008333333333
"28628","site 10","dog","fox",11.8911111111111
"28629","site 10","dog","fox",3.34888888888889
"28630","site 10","dog","fox",5.99027777777778
"28631","site 10","dog","fox",7.78055555555556
"28632","site 10","dog","fox",3.20833333333333
"28633","site 10","dog","fox",5.84972222222222
"28634","site 10","dog","fox",7.64
"28635","site 10","dog","fox",0.573055555555556
"28636","site 10","dog","fox",3.21444444444444
"28637","site 10","dog","fox",5.00472222222222
"28638","site 10","fox","dog",8.7225
"28639","site 10","fox","dog",10.3694444444444
"28640","site 10","fox","dog",6.08111111111111
"28641","site 10","fox","dog",7.72805555555556
"28642","site 10","fox","dog",4.29083333333333
"28643","site 10","fox","dog",5.93777777777778
"28644","site 10","dog","fox",8.64111111111111
"28645","site 10","dog","fox",8.91194444444444
"28646","site 10","dog","fox",8.92611111111111
"28647","site 10","dog","fox",0.789722222222222
"28648","site 10","dog","fox",1.06055555555556
"28649","site 10","dog","fox",1.07472222222222
"28650","site 10","fox","dog",11.2544444444444
"28651","site 10","fox","dog",10.9836111111111
"28652","site 10","fox","dog",10.9694444444444
"28653","site 10","dog","fox",9.90861111111111
"28654","site 10","dog","fox",9.87361111111111
"28655","site 10","dog","fox",9.40111111111111
"28656","site 10","dog","fox",6.75583333333333
"28657","site 10","dog","fox",6.73805555555556
"28658","site 10","dog","fox",3.67666666666667
"28659","site 10","dog","fox",3.60666666666667
"28660","site 10","fox","dog",4.76638888888889
"28661","site 10","fox","dog",8.6675
"28662","site 10","fox","dog",9.62416666666667
"28663","site 10","dog","fox",7.4775
"28664","site 10","dog","fox",7.48638888888889
"28665","site 10","dog","fox",8.36916666666667
"28666","site 10","dog","fox",8.37944444444445
"28667","site 10","dog","fox",8.38916666666667
"28668","site 10","dog","fox",9.58777777777778
"28669","site 10","dog","fox",2.46277777777778
"28670","site 10","dog","fox",2.47166666666667
"28671","site 10","dog","fox",3.35444444444444
"28672","site 10","dog","fox",3.36472222222222
"28673","site 10","dog","fox",3.37444444444444
"28674","site 10","dog","fox",4.57305555555556
"28675","site 10","dog","fox",2.38972222222222
"28676","site 10","dog","fox",2.39861111111111
"28677","site 10","dog","fox",3.28138888888889
"28678","site 10","dog","fox",3.29166666666667
"28679","site 10","dog","fox",3.30138888888889
"28680","site 10","dog","fox",4.5
"28681","site 10","dog","fox",1.23472222222222
"28682","site 10","dog","fox",1.24361111111111
"28683","site 10","dog","fox",2.12638888888889
"28684","site 10","dog","fox",2.13666666666667
"28685","site 10","dog","fox",2.14638888888889
"28686","site 10","dog","fox",3.345
"28687","site 10","fox","dog",5.37916666666667
"28688","site 10","fox","dog",6.36888888888889
"28689","site 10","fox","dog",6.37888888888889
"28690","site 10","fox","dog",6.39027777777778
"28691","site 10","fox","dog",6.39916666666667
"28692","site 10","fox","dog",8.26388888888889
"28693","site 10","fox","dog",5.37027777777778
"28694","site 10","fox","dog",6.36
"28695","site 10","fox","dog",6.37
"28696","site 10","fox","dog",6.38138888888889
"28697","site 10","fox","dog",6.39027777777778
"28698","site 10","fox","dog",8.255
"28699","site 10","fox","dog",4.4875
"28700","site 10","fox","dog",5.47722222222222
"28701","site 10","fox","dog",5.48722222222222
"28702","site 10","fox","dog",5.49861111111111
"28703","site 10","fox","dog",5.5075
"28704","site 10","fox","dog",7.37222222222222
"28705","site 10","fox","dog",4.47722222222222
"28706","site 10","fox","dog",5.46694444444444
"28707","site 10","fox","dog",5.47694444444444
"28708","site 10","fox","dog",5.48833333333333
"28709","site 10","fox","dog",5.49722222222222
"28710","site 10","fox","dog",7.36194444444444
"28711","site 10","fox","dog",4.4675
"28712","site 10","fox","dog",5.45722222222222
"28713","site 10","fox","dog",5.46722222222222
"28714","site 10","fox","dog",5.47861111111111
"28715","site 10","fox","dog",5.4875
"28716","site 10","fox","dog",7.35222222222222
"28717","site 10","fox","dog",3.26888888888889
"28718","site 10","fox","dog",4.25861111111111
"28719","site 10","fox","dog",4.26861111111111
"28720","site 10","fox","dog",4.28
"28721","site 10","fox","dog",4.28888888888889
"28722","site 10","fox","dog",6.15361111111111
"28723","site 10","fox","dog",11.2586111111111
"28724","site 10","dog","fox",10.3355555555556
"28725","site 10","dog","fox",10.3455555555556
"28726","site 10","dog","fox",10.3561111111111
"28727","site 10","dog","fox",2.8675
"28728","site 10","dog","fox",2.8775
"28729","site 10","dog","fox",2.88805555555556
"28730","site 10","dog","fox",6.76611111111111
"28731","site 10","dog","fox",6.945
"28732","site 10","dog","fox",6.96472222222222
"28733","site 10","dog","fox",6.98111111111111
"28734","site 10","dog","fox",2.79805555555556
"28735","site 10","dog","fox",2.80805555555556
"28736","site 10","dog","fox",2.81861111111111
"28737","site 10","dog","fox",6.69666666666667
"28738","site 10","dog","fox",6.87555555555556
"28739","site 10","dog","fox",6.89527777777778
"28740","site 10","dog","fox",6.91166666666667
"28741","site 10","dog","fox",1.01305555555556
"28742","site 10","dog","fox",1.02305555555556
"28743","site 10","dog","fox",1.03361111111111
"28744","site 10","dog","fox",4.91166666666667
"28745","site 10","dog","fox",5.09055555555556
"28746","site 10","dog","fox",5.11027777777778
"28747","site 10","dog","fox",5.12666666666667
"28748","site 10","fox","dog",5.84972222222222
"28749","site 10","fox","dog",5.89361111111111
"28750","site 10","fox","dog",9.56388888888889
"28751","site 10","fox","dog",5.83972222222222
"28752","site 10","fox","dog",5.88361111111111
"28753","site 10","fox","dog",9.55388888888889
"28754","site 10","fox","dog",5.82916666666667
"28755","site 10","fox","dog",5.87305555555556
"28756","site 10","fox","dog",9.54333333333333
"28757","site 10","fox","dog",1.95111111111111
"28758","site 10","fox","dog",1.995
"28759","site 10","fox","dog",5.66527777777778
"28760","site 10","fox","dog",1.77222222222222
"28761","site 10","fox","dog",1.81611111111111
"28762","site 10","fox","dog",5.48638888888889
"28763","site 10","fox","dog",1.7525
"28764","site 10","fox","dog",1.79638888888889
"28765","site 10","fox","dog",5.46666666666667
"28766","site 10","fox","dog",1.73611111111111
"28767","site 10","fox","dog",1.78
"28768","site 10","fox","dog",5.45027777777778
"28769","site 10","dog","fox",10.6519444444444
"28770","site 10","dog","fox",10.6652777777778
"28771","site 10","dog","fox",7.27611111111111
"28772","site 10","dog","fox",7.28944444444444
"28773","site 10","dog","fox",7.215
"28774","site 10","dog","fox",7.22833333333333
"28775","site 10","fox","dog",0.4975
"28776","site 10","fox","dog",4.4575
"28777","site 10","fox","dog",11.1463888888889
"28778","site 10","fox","dog",11.9194444444444
"28779","site 10","fox","dog",0.484166666666667
"28780","site 10","fox","dog",4.44416666666667
"28781","site 10","fox","dog",11.1330555555556
"28782","site 10","fox","dog",11.9061111111111
"28783","site 10","dog","fox",6.46722222222222
"28784","site 10","dog","fox",6.50444444444444
"28785","site 10","dog","fox",6.88888888888889
"28786","site 10","dog","fox",6.89722222222222
"28787","site 10","dog","fox",5.69416666666667
"28788","site 10","dog","fox",5.73138888888889
"28789","site 10","dog","fox",6.11583333333333
"28790","site 10","dog","fox",6.12416666666667
"28791","site 10","dog","fox",1.02833333333333
"28792","site 10","dog","fox",1.06555555555556
"28793","site 10","dog","fox",1.45
"28794","site 10","dog","fox",1.45833333333333
"28795","site 10","dog","fox",0.654444444444444
"28796","site 10","dog","fox",0.691666666666667
"28797","site 10","dog","fox",1.07611111111111
"28798","site 10","dog","fox",1.08444444444444
"28799","site 10","dog","fox",0.583055555555556
"28800","site 10","dog","fox",0.620277777777778
"28801","site 10","dog","fox",1.00472222222222
"28802","site 10","dog","fox",1.01305555555556
"28803","site 10","dog","fox",0.0813888888888889
"28804","site 10","dog","fox",0.118611111111111
"28805","site 10","dog","fox",0.503055555555556
"28806","site 10","dog","fox",0.511388888888889
"28807","site 10","fox","dog",8.39583333333333
"28808","site 10","fox","dog",8.35861111111111
"28809","site 10","fox","dog",7.97416666666667
"28810","site 10","fox","dog",7.96583333333333
"28811","site 10","dog","fox",5.02416666666667
"28812","site 10","dog","fox",5.03555555555556
"28813","site 10","dog","fox",5.04416666666667
"28814","site 10","fox","dog",0.493333333333333
"28815","site 10","fox","dog",0.565
"28816","site 10","fox","dog",1.69722222222222
"28817","site 10","fox","dog",0.481944444444444
"28818","site 10","fox","dog",0.553611111111111
"28819","site 10","fox","dog",1.68583333333333
"28820","site 10","fox","dog",0.473333333333333
"28821","site 10","fox","dog",0.545
"28822","site 10","fox","dog",1.67722222222222
"28823","site 10","dog","fox",7.20694444444444
"28824","site 10","dog","fox",7.25527777777778
"28825","site 10","dog","fox",2.61333333333333
"28826","site 10","dog","fox",2.66166666666667
"28827","site 10","dog","fox",9.95694444444444
"28828","site 10","dog","fox",9.98694444444445
"28829","site 10","fox","dog",0.120555555555556
"28830","site 10","fox","dog",0.179166666666667
"28831","site 10","fox","dog",0.816944444444444
"28832","site 10","fox","dog",0.0722222222222222
"28833","site 10","fox","dog",0.130833333333333
"28834","site 10","fox","dog",0.768611111111111
"28835","site 10","dog","fox",7.22305555555556
"28836","site 10","dog","fox",7.25305555555556
"28837","site 10","dog","fox",7.16444444444444
"28838","site 10","dog","fox",7.19444444444444
"28839","site 10","dog","fox",6.52666666666667
"28840","site 10","dog","fox",6.55666666666667
"28841","site 10","dog","fox",7.935
"28842","site 10","dog","fox",6.24638888888889
"28843","site 10","dog","fox",3.46833333333333
"28844","site 10","dog","fox",3.45888888888889
"28845","site 10","dog","fox",3.39833333333333
"28846","site 10","dog","fox",2.21611111111111
"28847","site 10","fox","dog",9.71055555555555
"28848","site 10","fox","dog",10.4805555555556
"28849","site 10","dog","fox",3.51388888888889
"28850","site 10","dog","fox",3.52638888888889
"28851","site 10","dog","fox",3.54555555555556
"28852","site 10","dog","fox",3.55833333333333
"28853","site 10","dog","fox",3.77361111111111
"28854","site 10","dog","fox",3.45
"28855","site 10","dog","fox",3.4625
"28856","site 10","dog","fox",3.48166666666667
"28857","site 10","dog","fox",3.49444444444444
"28858","site 10","dog","fox",3.70972222222222
"28859","site 10","fox","dog",1.81027777777778
"28860","site 10","fox","dog",2.03527777777778
"28861","site 10","fox","dog",0.305833333333333
"28862","site 10","fox","dog",0.530833333333333
"28863","site 10","dog","fox",8.30083333333333
"28864","site 10","dog","fox",8.31722222222222
"28865","site 10","dog","fox",10.5030555555556
"28866","site 10","dog","fox",8.24916666666667
"28867","site 10","dog","fox",8.26555555555556
"28868","site 10","dog","fox",10.4513888888889
"28869","site 10","fox","dog",1.82333333333333
"28870","site 10","fox","dog",3.23722222222222
"28871","site 10","fox","dog",10.2866666666667
"28872","site 10","fox","dog",1.80694444444444
"28873","site 10","fox","dog",3.22083333333333
"28874","site 10","fox","dog",10.2702777777778
"28875","site 10","dog","fox",0.378888888888889
"28876","site 10","fox","dog",1.035
"28877","site 10","fox","dog",8.08444444444445
"28878","site 10","dog","fox",10.0133333333333
"28879","site 10","dog","fox",10.0319444444444
"28880","site 10","dog","fox",7.88777777777778
"28881","site 10","dog","fox",7.90638888888889
"28882","site 10","dog","fox",10.4488888888889
"28883","site 10","dog","fox",10.4713888888889
"28884","site 10","dog","fox",10.5288888888889
"28885","site 10","dog","fox",5.82055555555556
"28886","site 10","dog","fox",5.83916666666667
"28887","site 10","dog","fox",8.38166666666667
"28888","site 10","dog","fox",8.40416666666667
"28889","site 10","dog","fox",8.46166666666667
"28890","site 10","dog","fox",5.81138888888889
"28891","site 10","dog","fox",5.83
"28892","site 10","dog","fox",8.3725
"28893","site 10","dog","fox",8.395
"28894","site 10","dog","fox",8.4525
"28895","site 10","dog","fox",5.37027777777778
"28896","site 10","dog","fox",5.38888888888889
"28897","site 10","dog","fox",7.93138888888889
"28898","site 10","dog","fox",7.95388888888889
"28899","site 10","dog","fox",8.01138888888889
"28900","site 10","dog","fox",5.34583333333333
"28901","site 10","dog","fox",5.36444444444444
"28902","site 10","dog","fox",7.90694444444444
"28903","site 10","dog","fox",7.92944444444444
"28904","site 10","dog","fox",7.98694444444444
"28905","site 10","fox","dog",7.8275
"28906","site 10","fox","dog",7.80888888888889
"28907","site 10","fox","dog",5.26638888888889
"28908","site 10","fox","dog",11.6833333333333
"28909","site 10","fox","dog",5.24388888888889
"28910","site 10","fox","dog",11.6608333333333
"28911","site 10","fox","dog",5.18638888888889
"28912","site 10","fox","dog",11.6033333333333
"28913","site 10","dog","fox",6.00916666666667
"28914","site 10","dog","fox",6.03
"28915","site 10","dog","fox",6.03944444444444
"28916","site 10","dog","fox",1.49833333333333
"28917","site 10","dog","fox",1.51916666666667
"28918","site 10","dog","fox",1.52861111111111
"28919","site 10","dog","fox",1.43916666666667
"28920","site 10","dog","fox",1.46
"28921","site 10","dog","fox",1.46944444444444
"28922","site 10","fox","dog",6.22194444444444
"28923","site 10","fox","dog",11.0513888888889
"28924","site 10","fox","dog",6.20111111111111
"28925","site 10","fox","dog",11.0305555555556
"28926","site 10","fox","dog",6.19166666666667
"28927","site 10","fox","dog",11.0211111111111
"28928","site 10","dog","fox",10.5666666666667
"28929","site 10","dog","fox",10.5788888888889
"28930","site 10","dog","fox",10.6391666666667
"28931","site 10","dog","fox",10.6477777777778
"28932","site 10","dog","fox",10.5155555555556
"28933","site 10","dog","fox",10.5277777777778
"28934","site 10","dog","fox",10.5880555555556
"28935","site 10","dog","fox",10.5966666666667
"28936","site 10","dog","fox",5.30833333333333
"28937","site 10","dog","fox",5.32055555555556
"28938","site 10","dog","fox",5.38083333333333
"28939","site 10","dog","fox",5.38944444444444
"28940","site 10","dog","fox",8.69972222222222
"28941","site 10","dog","fox",8.73416666666667
"28942","site 10","dog","fox",8.74472222222222
"28943","site 10","dog","fox",8.80027777777778
"28944","site 10","dog","fox",8.81333333333333
"28945","site 10","dog","fox",8.82138888888889
"28946","site 10","dog","fox",3.25444444444444
"28947","site 10","dog","fox",3.26666666666667
"28948","site 10","dog","fox",3.32694444444444
"28949","site 10","dog","fox",3.33555555555556
"28950","site 10","dog","fox",6.64583333333333
"28951","site 10","dog","fox",6.68027777777778
"28952","site 10","dog","fox",6.69083333333333
"28953","site 10","dog","fox",6.74638888888889
"28954","site 10","dog","fox",6.75944444444444
"28955","site 10","dog","fox",6.7675
"28956","site 10","dog","fox",2.40916666666667
"28957","site 10","dog","fox",2.42138888888889
"28958","site 10","dog","fox",2.48166666666667
"28959","site 10","dog","fox",2.49027777777778
"28960","site 10","dog","fox",5.80055555555556
"28961","site 10","dog","fox",5.835
"28962","site 10","dog","fox",5.84555555555556
"28963","site 10","dog","fox",5.90111111111111
"28964","site 10","dog","fox",5.91416666666667
"28965","site 10","dog","fox",5.92222222222222
"28966","site 10","dog","fox",2.32888888888889
"28967","site 10","dog","fox",2.34111111111111
"28968","site 10","dog","fox",2.40138888888889
"28969","site 10","dog","fox",2.41
"28970","site 10","dog","fox",5.72027777777778
"28971","site 10","dog","fox",5.75472222222222
"28972","site 10","dog","fox",5.76527777777778
"28973","site 10","dog","fox",5.82083333333333
"28974","site 10","dog","fox",5.83388888888889
"28975","site 10","dog","fox",5.84194444444444
"28976","site 10","dog","fox",2.47944444444444
"28977","site 10","dog","fox",2.50472222222222
"28978","site 10","dog","fox",2.52555555555556
"28979","site 10","dog","fox",2.84222222222222
"28980","site 10","dog","fox",2.85083333333333
"28981","site 10","dog","fox",7.0025
"28982","site 10","dog","fox",9.13861111111111
"28983","site 10","fox","dog",1.84833333333333
"28984","site 10","fox","dog",1.91444444444444
"28985","site 10","fox","dog",1.82305555555556
"28986","site 10","fox","dog",1.88916666666667
"28987","site 10","fox","dog",1.80222222222222
"28988","site 10","fox","dog",1.86833333333333
"28989","site 10","fox","dog",1.48555555555556
"28990","site 10","fox","dog",1.55166666666667
"28991","site 10","fox","dog",1.47694444444444
"28992","site 10","fox","dog",1.54305555555556
"28993","site 10","dog","fox",2.67472222222222
"28994","site 10","dog","fox",4.81083333333333
"28995","site 10","dog","fox",2.60861111111111
"28996","site 10","dog","fox",4.74472222222222
"28997","site 10","fox","dog",9.62694444444444
"28998","site 10","fox","dog",9.64611111111111
"28999","site 10","fox","dog",10.4461111111111
"29000","site 10","fox","dog",7.49083333333333
"29001","site 10","fox","dog",7.51
"29002","site 10","fox","dog",8.31
"29003","site 10","dog","fox",11.6686111111111
"29004","site 10","dog","fox",11.68
"29005","site 10","dog","fox",2.80666666666667
"29006","site 10","dog","fox",2.81805555555556
"29007","site 10","dog","fox",9.42194444444444
"29008","site 10","dog","fox",9.86166666666667
"29009","site 10","dog","fox",1.18666666666667
"29010","site 10","dog","fox",1.19805555555556
"29011","site 10","dog","fox",7.80194444444444
"29012","site 10","dog","fox",8.24166666666667
"29013","site 10","fox","dog",1.05611111111111
"29014","site 10","fox","dog",1.07611111111111
"29015","site 10","fox","dog",8.32916666666667
"29016","site 10","fox","dog",8.37361111111111
"29017","site 10","fox","dog",11.8627777777778
"29018","site 10","fox","dog",11.8919444444444
"29019","site 10","fox","dog",1.04472222222222
"29020","site 10","fox","dog",1.06472222222222
"29021","site 10","fox","dog",8.31777777777778
"29022","site 10","fox","dog",8.36222222222222
"29023","site 10","fox","dog",11.8513888888889
"29024","site 10","fox","dog",11.8805555555556
"29025","site 10","dog","fox",5.55916666666667
"29026","site 10","dog","fox",5.99888888888889
"29027","site 10","dog","fox",5.53916666666667
"29028","site 10","dog","fox",5.97888888888889
"29029","site 10","fox","dog",1.71388888888889
"29030","site 10","fox","dog",1.75833333333333
"29031","site 10","fox","dog",5.2475
"29032","site 10","fox","dog",5.27666666666667
"29033","site 10","fox","dog",6.41222222222222
"29034","site 10","fox","dog",6.43333333333333
"29035","site 10","fox","dog",7.55555555555556
"29036","site 10","fox","dog",10.2719444444444
"29037","site 10","fox","dog",1.27416666666667
"29038","site 10","fox","dog",1.31861111111111
"29039","site 10","fox","dog",4.80777777777778
"29040","site 10","fox","dog",4.83694444444444
"29041","site 10","fox","dog",5.9725
"29042","site 10","fox","dog",5.99361111111111
"29043","site 10","fox","dog",7.11583333333333
"29044","site 10","fox","dog",9.83222222222222
"29045","site 10","dog","fox",11.1130555555556
"29046","site 10","dog","fox",11.1283333333333
"29047","site 10","dog","fox",11.1363888888889
"29048","site 10","dog","fox",11.0838888888889
"29049","site 10","dog","fox",11.0991666666667
"29050","site 10","dog","fox",11.1072222222222
"29051","site 10","dog","fox",9.94833333333333
"29052","site 10","dog","fox",9.96361111111111
"29053","site 10","dog","fox",9.97166666666667
"29054","site 10","dog","fox",11.3458333333333
"29055","site 10","dog","fox",11.3566666666667
"29056","site 10","dog","fox",11.3677777777778
"29057","site 10","dog","fox",9.92722222222222
"29058","site 10","dog","fox",9.9425
"29059","site 10","dog","fox",9.95055555555555
"29060","site 10","dog","fox",11.3247222222222
"29061","site 10","dog","fox",11.3355555555556
"29062","site 10","dog","fox",11.3466666666667
"29063","site 10","dog","fox",8.805
"29064","site 10","dog","fox",8.82027777777778
"29065","site 10","dog","fox",8.82833333333333
"29066","site 10","dog","fox",10.2025
"29067","site 10","dog","fox",10.2133333333333
"29068","site 10","dog","fox",10.2244444444444
"29069","site 10","dog","fox",6.08861111111111
"29070","site 10","dog","fox",6.10388888888889
"29071","site 10","dog","fox",6.11194444444444
"29072","site 10","dog","fox",7.48611111111111
"29073","site 10","dog","fox",7.49694444444444
"29074","site 10","dog","fox",7.50805555555556
"29075","site 10","dog","fox",9.91444444444445
"29076","site 10","dog","fox",9.92527777777778
"29077","site 10","dog","fox",2.51888888888889
"29078","site 10","dog","fox",2.53416666666667
"29079","site 10","dog","fox",2.54222222222222
"29080","site 10","dog","fox",3.91638888888889
"29081","site 10","dog","fox",3.92722222222222
"29082","site 10","dog","fox",3.93833333333333
"29083","site 10","dog","fox",6.34472222222222
"29084","site 10","dog","fox",6.35555555555556
"29085","site 10","fox","dog",0.133611111111111
"29086","site 10","fox","dog",0.208888888888889
"29087","site 10","fox","dog",0.118333333333333
"29088","site 10","fox","dog",0.193611111111111
"29089","site 10","fox","dog",0.110277777777778
"29090","site 10","fox","dog",0.185555555555556
"29091","site 10","dog","fox",1.26388888888889
"29092","site 10","dog","fox",1.27472222222222
"29093","site 10","dog","fox",1.28583333333333
"29094","site 10","dog","fox",3.69222222222222
"29095","site 10","dog","fox",3.70305555555556
"29096","site 10","dog","fox",1.18861111111111
"29097","site 10","dog","fox",1.19944444444444
"29098","site 10","dog","fox",1.21055555555556
"29099","site 10","dog","fox",3.61694444444444
"29100","site 10","dog","fox",3.62777777777778
"29101","site 10","fox","dog",10.1811111111111
"29102","site 10","fox","dog",10.1702777777778
"29103","site 10","dog","fox",11.8094444444444
"29104","site 10","dog","fox",10.2991666666667
"29105","site 10","dog","fox",10.2852777777778
"29106","site 10","dog","fox",4.80888888888889
"29107","site 10","dog","fox",4.7525
"29108","site 10","dog","fox",4.43333333333333
"29109","site 10","dog","fox",3.97027777777778
"29110","site 10","dog","fox",3.96222222222222
"29111","site 10","dog","fox",3.95416666666667
"29112","site 10","fox","dog",6.61416666666667
"29113","site 10","dog","fox",10.5288888888889
"29114","site 10","dog","fox",10.5411111111111
"29115","site 10","dog","fox",2.31944444444444
"29116","site 10","dog","fox",2.33166666666667
"29117","site 10","dog","fox",5.9825
"29118","site 10","dog","fox",5.99833333333333
"29119","site 10","dog","fox",2.26694444444444
"29120","site 10","dog","fox",2.27916666666667
"29121","site 10","dog","fox",5.93
"29122","site 10","dog","fox",5.94583333333333
"29123","site 10","fox","dog",1.40555555555556
"29124","site 10","fox","dog",1.48666666666667
"29125","site 10","fox","dog",1.39333333333333
"29126","site 10","fox","dog",1.47444444444444
"29127","site 10","dog","fox",2.2575
"29128","site 10","dog","fox",2.27333333333333
"29129","site 10","dog","fox",2.17638888888889
"29130","site 10","dog","fox",2.19222222222222
"29131","site 10","dog","fox",5.89527777777778
"29132","site 10","dog","fox",5.90444444444444
"29133","site 10","dog","fox",5.91833333333333
"29134","site 10","dog","fox",8.79888888888889
"29135","site 10","dog","fox",8.81777777777778
"29136","site 10","dog","fox",10.1811111111111
"29137","site 10","dog","fox",10.8577777777778
"29138","site 10","dog","fox",10.9094444444444
"29139","site 10","dog","fox",10.9283333333333
"29140","site 10","fox","dog",1.44833333333333
"29141","site 10","fox","dog",1.51305555555556
"29142","site 10","fox","dog",1.43916666666667
"29143","site 10","fox","dog",1.50388888888889
"29144","site 10","fox","dog",1.42527777777778
"29145","site 10","fox","dog",1.49
"29146","site 10","dog","fox",1.45527777777778
"29147","site 10","dog","fox",1.47416666666667
"29148","site 10","dog","fox",2.8375
"29149","site 10","dog","fox",3.51416666666667
"29150","site 10","dog","fox",3.56583333333333
"29151","site 10","dog","fox",3.58472222222222
"29152","site 10","dog","fox",1.39055555555556
"29153","site 10","dog","fox",1.40944444444444
"29154","site 10","dog","fox",2.77277777777778
"29155","site 10","dog","fox",3.44944444444444
"29156","site 10","dog","fox",3.50111111111111
"29157","site 10","dog","fox",3.52
"29158","site 10","dog","fox",6.31277777777778
"29159","site 10","dog","fox",6.98
"29160","site 10","dog","fox",9.77277777777778
"29161","site 10","dog","fox",5.895
"29162","site 10","dog","fox",6.56222222222222
"29163","site 10","dog","fox",9.355
"29164","site 10","dog","fox",5.19583333333333
"29165","site 10","dog","fox",5.86305555555556
"29166","site 10","dog","fox",8.65583333333333
"29167","site 10","fox","dog",1.08861111111111
"29168","site 10","fox","dog",1.175
"29169","site 10","fox","dog",0.421388888888889
"29170","site 10","fox","dog",0.507777777777778
"29171","site 10","fox","dog",11.8066666666667
"29172","site 10","dog","fox",2.37138888888889
"29173","site 10","dog","fox",2.285
"29174","site 10","fox","dog",9.01388888888889
"29175","site 10","fox","dog",11.8811111111111
"29176","site 10","fox","dog",11.9313888888889
"29177","site 10","dog","fox",11.7613888888889
